Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
iterations;salbp1-simulated-annealing.cpp;20;1.2229797840118408;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;2.014490842819214;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.066901683807373;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.6215808391571045;0-3;Random bit-flip
verbose;salbp1-simulated-annealing.cpp;24;1.7988476753234863;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.389941692352295;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5011589527130127;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5880534648895264;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.0672070980072021;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.2134137153625488;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3435771465301514;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.192211627960205;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.007094621658325;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.8963446617126465;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;3.1973989009857178;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.2063026428222656;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.7742106914520264;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.5417561531066895;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.547402858734131;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.361429214477539;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.119279384613037;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.399876356124878;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.943697452545166;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.804070234298706;0-3;Random bit-flip
_rtld_global_ro;rtld.c;168;0.5914008617401123;0-3;Random bit-flip
_rtld_local_ro;rtld.c;202;1.0779290199279785;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.0152745246887207;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.45709848403930664;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.875253677368164;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.1327152252197266;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4573664665222168;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8992776870727539;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.2531533241271973;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.6479458808898926;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.48420214653015137;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.9264969825744629;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.0332376956939697;0-3;Random bit-flip
neigh;salbp1-simulated-annealing.cpp;106;1.2765398025512695;0-3;Random bit-flip
__first;/usr/include/c++/5/bits/stl_algo.h;992;1.0447540283203125;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.9978501796722412;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9639594554901123;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.7457430362701416;0-3;Random bit-flip
verbose;salbp1-simulated-annealing.cpp;24;1.6900913715362549;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.2084779739379883;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.2263288497924805;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.6069738864898682;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;76;2.0360889434814453;0-3;Random bit-flip
__it1;/usr/include/c++/5/bits/predefined_ops.h;42;1.5875906944274902;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.5354297161102295;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.2143352031707764;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0169110298156738;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5671594142913818;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.687546968460083;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.7515990734100342;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.9375813007354736;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.4713385105133057;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.9509150981903076;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;2.2423317432403564;0-3;Random bit-flip
nlist;dl-deps.c;163;0.41031527519226074;0-3;Random bit-flip
tail;dl-deps.c;162;0.3699054718017578;0-3;Random bit-flip
errstring;dl-error.c;161;0.9506645202636719;0-3;Random bit-flip
__n;/usr/include/c++/5/bits/stl_vector.h;174;2.2401061058044434;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.5999360084533691;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.8604907989501953;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.556769609451294;0-3;Random bit-flip
tasks;salbp1-simulated-annealing.cpp;48;1.82688570022583;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5322957038879395;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.187633991241455;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.507596731185913;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.710197687149048;0-3;Random bit-flip
__GI__dl_argv;rtld.c;83;0.9733874797821045;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.3861370086669922;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.2100391387939453;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.9040567874908447;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.0979743003845215;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.8928520679473877;0-3;Random bit-flip
__first;/usr/include/c++/5/bits/stl_algo.h;4689;1.5500938892364502;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.1447429656982422;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.7948939800262451;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.9140520095825195;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5918505191802979;0-3;Random bit-flip
needed;dl-deps.c;209;0.5371236801147461;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.9443316459655762;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.7633938789367676;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0685672760009766;0-3;Random bit-flip
__b;/usr/include/c++/5/bits/stl_algo.h;78;1.4065256118774414;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.422929525375366;0-3;Random bit-flip
runp;dl-deps.c;162;1.016937255859375;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9126787185668945;0-3;Random bit-flip
currentSolution;salbp1-simulated-annealing.cpp;261;1.643505573272705;0-3;Random bit-flip
_rtld_global_ro;rtld.c;168;0.7562146186828613;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;3.4545235633850098;0-3;Random bit-flip
_dl_rtld_libname;rtld.c;210;1.1223952770233154;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;2.2192156314849854;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.4021942615509033;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6935052871704102;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.1673333644866943;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.3863000869750977;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.3480110168457031;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7848517894744873;0-3;Random bit-flip
__val;/usr/include/c++/5/bits/predefined_ops.h;70;2.3786203861236572;0-3;Random bit-flip
__first;/usr/include/c++/5/bits/stl_algo.h;1858;1.4639720916748047;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.105926513671875;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.6697020530700684;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0991723537445068;0-3;Random bit-flip
verbose;salbp1-simulated-annealing.cpp;24;2.4732344150543213;0-3;Random bit-flip
best;salbp1-simulated-annealing.cpp;262;2.878345251083374;0-3;Random bit-flip
initialTemperature;salbp1-simulated-annealing.cpp;17;2.3964099884033203;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;2.3663949966430664;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.794227123260498;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.7648026943206787;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.5245308876037598;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.362572193145752;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.0493860244750977;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.7685961723327637;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.9367766380310059;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5804033279418945;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.301255702972412;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.9803862571716309;0-3;Random bit-flip
_rtld_local;rtld.c;162;1.0756661891937256;0-3;Random bit-flip
__GI__dl_argv;rtld.c;83;1.4051551818847656;0-3;Random bit-flip
errstring;dl-error.c;161;0.6091313362121582;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.2203845977783203;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;1.3728797435760498;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.3080494403839111;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.3217453956604004;0-3;Random bit-flip
_dl_argv;rtld.c;86;1.0502715110778809;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.127763271331787;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.0626139640808105;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8858346939086914;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.4423012733459473;0-3;Random bit-flip
objname;dl-error.c;161;1.0171184539794922;0-3;Random bit-flip
argv;salbp1-simulated-annealing.cpp;250;1.4418301582336426;0-3;Random bit-flip
__result;/usr/include/c++/5/bits/stl_algobase.h;674;1.9677526950836182;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.163902997970581;0-3;Random bit-flip
__last;/usr/include/c++/5/bits/stl_algo.h;1816;2.0480825901031494;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.5176215171813965;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2679076194763184;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.56347918510437;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.6926789283752441;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.2646121978759766;0-3;Random bit-flip
tasks;salbp1-simulated-annealing.cpp;48;2.0805184841156006;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.7524752616882324;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3943254947662354;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.97892165184021;0-3;Random bit-flip
__GI__dl_argv;rtld.c;83;1.055710792541504;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.5674757957458496;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0664467811584473;0-3;Random bit-flip
_dl_argv;rtld.c;86;0.7390742301940918;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.4418272972106934;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1242282390594482;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.8759212493896484;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.3007431030273438;0-3;Random bit-flip
catchp;dl-error.c;180;0.6963725090026855;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3794364929199219;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.6725878715515137;0-3;Random bit-flip
_rtld_local;rtld.c;162;1.1596827507019043;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.044623374938965;0-3;Random bit-flip
precedenceOrder;salbp1-simulated-annealing.cpp;13;1.275960922241211;0-3;Random bit-flip
argc;salbp1-simulated-annealing.cpp;250;1.4138593673706055;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.168430805206299;0-3;Random bit-flip
__GI__dl_argv;rtld.c;83;0.4538280963897705;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;0.8115134239196777;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.20595383644104;0-3;Random bit-flip
__GI__dl_argv;rtld.c;83;0.48636889457702637;0-3;Random bit-flip
__GI__dl_argv;rtld.c;83;1.385849952697754;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.576857089996338;0-3;Random bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8334012031555176;0-3;Random bit-flip
__first;/usr/include/c++/5/bits/stl_algo.h;1958;2.2105886936187744;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.082808494567871;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.1290738582611084;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.39492106437683105;0-3;Random bit-flip
__first;/usr/include/c++/5/bits/stl_algo.h;1935;1.5329179763793945;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.4763588905334473;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.538665533065796;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5027821063995361;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;0.9403653144836426;0-3;Random bit-flip
nlist;dl-deps.c;163;0.910393238067627;0-3;Random bit-flip
type;dl-load.c;2188;0.6355562210083008;0-3;Random bit-flip
_dl_argv;rtld.c;86;1.0308306217193604;0-3;Random bit-flip
runp;dl-deps.c;162;0.1941688060760498;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.832287311553955;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.1881284713745117;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;1.709106206893921;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.2560553550720215;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.6923723220825195;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.2345364093780518;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.3361146450042725;0-3;Random bit-flip
verbose;salbp1-simulated-annealing.cpp;24;0.9560525417327881;0-3;Random bit-flip
neighbour;salbp1-simulated-annealing.cpp;265;1.3136026859283447;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;1.3503780364990234;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.443070888519287;0-3;Random bit-flip
numberOfTasks;salbp1-simulated-annealing.cpp;10;2.7610480785369873;0-3;Random bit-flip
nlist;dl-deps.c;163;0.5056314468383789;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.0428807735443115;0-3;Random bit-flip
nlist;dl-deps.c;163;0.4004497528076172;0-3;Random bit-flip
_dl_skip_args;rtld.c;84;1.256453275680542;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.9540717601776123;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4814870357513428;0-3;Random bit-flip
tail;dl-deps.c;162;0.25323987007141113;0-3;Random bit-flip
