Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
temperature;salbp1-simulated-annealing.cpp;16;1.2429876327514648;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.7273578643798828;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.0739126205444336;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.181795835494995;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.6805469989776611;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5340235233306885;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.9752986431121826;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.6231722831726074;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.258211612701416;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.7223851680755615;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;2.414517641067505;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2554900646209717;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3193700313568115;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.2663187980651855;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.5761008262634277;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.5581979751586914;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.7338669300079346;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.205862283706665;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9095799922943115;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.0824599266052246;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.395019292831421;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3207640647888184;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;3.045283317565918;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.7047197818756104;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.800903081893921;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.6745460033416748;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.694873094558716;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.6103131771087646;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9086847305297852;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.9322469234466553;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.9219925403594971;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4093821048736572;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.1772778034210205;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0812263488769531;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0920464992523193;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.7501249313354492;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.8658931255340576;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.269335985183716;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.117509365081787;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4513463973999023;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.2808997631072998;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4599089622497559;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.636749505996704;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.9982540607452393;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.717677116394043;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.0905990600585938;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.373424530029297;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6068401336669922;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.725186824798584;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.294567584991455;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9121139049530029;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3606834411621094;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.6767501831054688;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.8093128204345703;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4153258800506592;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.961354970932007;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7936999797821045;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.6282250881195068;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.6621530055999756;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2278192043304443;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.9445216655731201;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.6016650199890137;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.742027997970581;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.2993412017822266;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.7137253284454346;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.528914213180542;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.5067892074584961;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.6992635726928711;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.3832874298095703;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.6985805034637451;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.369039297103882;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.9898416996002197;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2098414897918701;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3255314826965332;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.3868651390075684;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.439889669418335;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.9945805072784424;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.8909821510314941;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.1520020961761475;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.269277811050415;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.196035385131836;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.985006332397461;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.6763246059417725;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.470362901687622;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.042640209197998;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4736907482147217;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.1364483833312988;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4251489639282227;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6709620952606201;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.6948750019073486;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.1058971881866455;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.2126080989837646;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.7872095108032227;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.6461949348449707;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.229191541671753;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.8379302024841309;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.687662124633789;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.1331026554107666;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.1425559520721436;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.7496075630187988;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.090515613555908;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.9576883316040039;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;2.129671573638916;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9918420314788818;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.6260707378387451;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2482647895812988;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.4117143154144287;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.3432207107543945;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.731287956237793;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5603108406066895;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.648937702178955;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.4240429401397705;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.570796251296997;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.633291482925415;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.034369468688965;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.4437611103057861;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.4395456314086914;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.9267802238464355;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.9131255149841309;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0933640003204346;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.943044900894165;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5893924236297607;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3431224822998047;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.5647366046905518;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.725372314453125;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.5386455059051514;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.717763900756836;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.286303997039795;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;0.8850851058959961;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.173832654953003;0-3;Random bit-flip
this;salbp1-simulated-annealing.cpp;0;2.1077516078948975;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.4416167736053467;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.1801567077636719;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.6264259815216064;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.760861873626709;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.580965995788574;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.501875638961792;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3615152835845947;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.0476865768432617;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.2211854457855225;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.2620680332183838;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.457319974899292;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.5219626426696777;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.7601141929626465;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.830228805541992;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4760868549346924;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.5636210441589355;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.8463571071624756;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.077517032623291;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.5458943843841553;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7150974273681641;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.1689493656158447;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3900482654571533;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.4597070217132568;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.7553679943084717;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.3539090156555176;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.6496930122375488;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.070228099822998;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.523209810256958;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.848757028579712;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.1512117385864258;0-3;Random bit-flip
taskTimes;salbp1-simulated-annealing.cpp;12;1.024165153503418;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.9607815742492676;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;3.3249266147613525;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.52655029296875;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.8170242309570312;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.2667315006256104;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2428781986236572;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2699825763702393;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.8643321990966797;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0111126899719238;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.3736457824707031;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.9129645824432373;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.358180284500122;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.5355377197265625;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.3206603527069092;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.6451668739318848;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4567909240722656;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.331256628036499;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.050971269607544;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1893010139465332;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.126791000366211;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.8393120765686035;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9609410762786865;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.8180015087127686;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.938640832901001;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.9352219104766846;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.3490757942199707;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.3724064826965332;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.5479114055633545;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.969294786453247;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.8928747177124023;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.9803094863891602;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9573676586151123;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.6536180973052979;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4949350357055664;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.9837734699249268;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5513997077941895;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.5894920825958252;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0532665252685547;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.0703532695770264;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.7374393939971924;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.8797340393066406;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.8982923030853271;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4638502597808838;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.273073673248291;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.860478162765503;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4938580989837646;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.2568931579589844;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9299960136413574;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.572345495223999;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.5110208988189697;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0987896919250488;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.592733383178711;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.1000518798828125;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.7172017097473145;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.650580406188965;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.850233793258667;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.620654582977295;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;1.4104907512664795;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4078705310821533;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.4933497905731201;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.9924271106719971;0-3;Random bit-flip
__last;/usr/include/c++/5/bits/stl_algo.h;1892;1.1344399452209473;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.2036757469177246;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0983378887176514;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9895386695861816;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.5747959613800049;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.018759250640869;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.81854510307312;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.7914741039276123;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.6745266914367676;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.128779649734497;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.7587215900421143;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.296151876449585;0-3;Random bit-flip
i;salbp1-simulated-annealing.cpp;264;0.7050795555114746;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3302772045135498;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.8350503444671631;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.6191508769989014;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.5095677375793457;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.5597333908081055;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.172961711883545;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.8009684085845947;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.015242576599121;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.7981622219085693;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.996441602706909;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.9265930652618408;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.3524560928344727;0-3;Random bit-flip
__result;/usr/include/c++/5/bits/stl_algobase.h;674;1.2535746097564697;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.8829398155212402;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;1.1127724647521973;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.394850730895996;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.6589908599853516;0-3;Random bit-flip
currentSolution;salbp1-simulated-annealing.cpp;261;1.4426360130310059;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4066734313964844;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.14717435836792;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.9010987281799316;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.8984787464141846;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.9360642433166504;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.9835042953491211;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4661180973052979;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.264885425567627;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.1783404350280762;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.7280266284942627;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.4522113800048828;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.6768224239349365;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.9022955894470215;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.096963405609131;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.211869239807129;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1586511135101318;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.2241570949554443;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.1146619319915771;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.1473000049591064;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.0345253944396973;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.468996286392212;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.1243302822113037;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.641120195388794;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.8214941024780273;0-3;Random bit-flip
precedenceOrder;salbp1-simulated-annealing.cpp;13;1.96097731590271;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.8895435333251953;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;0.6315667629241943;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.3111047744750977;0-3;Random bit-flip
iterations;salbp1-simulated-annealing.cpp;20;2.7050201892852783;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.6868314743041992;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.4482624530792236;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.653022050857544;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.4303107261657715;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;0.8192403316497803;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;3.315089464187622;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.300478458404541;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.1087024211883545;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;1.9724884033203125;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;2.540005922317505;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.323089599609375;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.3783597946166992;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.7739839553833008;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;1.1138513088226318;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;0.49987339973449707;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.280413866043091;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.1290476322174072;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.3577661514282227;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.4467153549194336;0-3;Random bit-flip
seed;salbp1-simulated-annealing.cpp;21;2.2315855026245117;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.7877206802368164;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;0.8732819557189941;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;1.7247645854949951;0-3;Random bit-flip
cycleTime;salbp1-simulated-annealing.cpp;11;2.7245452404022217;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.211376905441284;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;2.535313129425049;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.3121533393859863;0-3;Random bit-flip
temperature;salbp1-simulated-annealing.cpp;16;1.4969384670257568;0-3;Random bit-flip
temperatureLimit;salbp1-simulated-annealing.cpp;18;0.47670435905456543;0-3;Random bit-flip
decay;salbp1-simulated-annealing.cpp;19;1.0266904830932617;0-3;Random bit-flip
